timestamp,x,y,z,qx,qy,qz,qw
1703165137.8164258,-0.30354493856430054,-0.09092538803815842,-0.7835114002227783,-0.025291478166659002,-0.00020721183186624858,-0.6485037715371063,-0.7607911385508844
1703165137.8685904,-0.2984778583049774,-0.06950757652521133,-0.7839455604553223,-0.025571486121065745,-0.0011457284502994233,-0.6480476163515769,-0.7611695431012185
1703165137.9164815,-0.29375535249710083,-0.050711579620838165,-0.7844797372817993,-0.025895413443336086,-0.002167145381710517,-0.6475119025175657,-0.7616121500748104
1703165137.966162,-0.28882917761802673,-0.031285278499126434,-0.7850813865661621,-0.02604218390924857,-0.0027319487652793743,-0.6469318235423783,-0.7620981280657455
1703165138.0165284,-0.2837464213371277,-0.011049420572817326,-0.7857539653778076,-0.02638739745203677,-0.0032574271931825665,-0.6464874877013715,-0.7624611614169986
1703165138.0666702,-0.2792332172393799,0.005448294337838888,-0.7864784598350525,-0.026652157422418152,-0.003653988982300505,-0.6461676107854846,-0.7627212660212288
1703165138.116117,-0.27422240376472473,0.02415991574525833,-0.7873485684394836,-0.027084561387498908,-0.004379513680920656,-0.6459752557567472,-0.7628651357509861
1703165138.1651165,-0.27001482248306274,0.03960032761096954,-0.7882018685340881,-0.02734657953305362,-0.005011612684743304,-0.6458057395762291,-0.7629954095907393
1703165138.2140558,-0.2652093768119812,0.053359322249889374,-0.7893604040145874,-0.027720519209743152,-0.006021623782246576,-0.645392178040159,-0.7633244718901308
1703165138.2638206,-0.260873407125473,0.06850428134202957,-0.790311872959137,-0.028179504545877497,-0.006960729895979823,-0.6448394456406064,-0.7637666876139462
1703165138.3138883,-0.25641122460365295,0.08199983090162277,-0.7914204597473145,-0.028543048740524053,-0.007926534884981238,-0.6440346728799959,-0.7644225301112401
1703165138.3686948,-0.25159963965415955,0.09575337171554565,-0.7927716970443726,-0.02902863132007235,-0.008742697207045779,-0.6432524662870927,-0.7650537029678387
1703165138.4137704,-0.24757879972457886,0.108229860663414,-0.7939738035202026,-0.02956422449284126,-0.00938732292032654,-0.6424567782850946,-0.7656938832419018
1703165138.4690037,-0.24284225702285767,0.12433801591396332,-0.7953841686248779,-0.03014158367610723,-0.00984892636651939,-0.6419261868690517,-0.7661104712733553
1703165138.5162754,-0.23914004862308502,0.13619941473007202,-0.796640157699585,-0.03069301696389459,-0.010197216269147434,-0.6416651135271574,-0.7663027062278943
1703165138.5666986,-0.23499415814876556,0.15026195347309113,-0.7980640530586243,-0.03135584515735172,-0.010497275817322408,-0.6415039192505384,-0.766406771734881
1703165138.617533,-0.2303578406572342,0.1664910465478897,-0.799630880355835,-0.03175058818629135,-0.010603242806503384,-0.6412832236641963,-0.7665737397267579
1703165138.666536,-0.22670520842075348,0.17849671840667725,-0.8009099960327148,-0.032344152060069555,-0.010782520012919903,-0.6411267986535686,-0.7666772600892192
1703165138.7139688,-0.22228692471981049,0.1939612179994583,-0.8023697733879089,-0.032822176791814414,-0.010469400018015874,-0.6409860937433873,-0.7667789277239582
1703165138.7659104,-0.21846605837345123,0.20787467062473297,-0.8035708069801331,-0.03331932751133306,-0.009955770830442818,-0.6408807906246463,-0.7668523438379077
1703165138.8134954,-0.21424905955791473,0.22274667024612427,-0.805073082447052,-0.033950139496710795,-0.00911356318582932,-0.6408272719035932,-0.7668798723260443
1703165138.8708675,-0.21004675328731537,0.238864004611969,-0.8064857721328735,-0.03450082638646036,-0.008435406083798256,-0.6409242989496332,-0.7667819637411759
1703165138.916094,-0.20669886469841003,0.2521935701370239,-0.8077224493026733,-0.034798770394954846,-0.007695318377498108,-0.6410441697577526,-0.7666760724541113
1703165138.966518,-0.2029145210981369,0.26796481013298035,-0.8090599179267883,-0.03504912718407989,-0.006999456326363892,-0.6411333949156196,-0.7665967233289883
1703165139.0135899,-0.19916510581970215,0.2843509018421173,-0.810299813747406,-0.035377122438039255,-0.006236568622563738,-0.6412680784916913,-0.7664755807769702
1703165139.0663679,-0.19590257108211517,0.3003613352775574,-0.8116326928138733,-0.03537599364833981,-0.0055625268135724125,-0.6412351639066184,-0.7665083573833316
1703165139.117936,-0.19277150928974152,0.3168444037437439,-0.8128447532653809,-0.03528803505362779,-0.0047410327453751774,-0.64114210338405,-0.7665957738331444
1703165139.166284,-0.18996793031692505,0.33355778455734253,-0.8140698671340942,-0.034933937236093386,-0.003918622083501369,-0.641260057213304,-0.7665179733397914
1703165139.2159026,-0.18745453655719757,0.35078203678131104,-0.8152937889099121,-0.034697906437772014,-0.003207898078110579,-0.6411797980002931,-0.7665991333904959
1703165139.266539,-0.18514513969421387,0.36875128746032715,-0.8165523409843445,-0.03440901019362821,-0.002399026254975837,-0.6413469352764923,-0.766475292036197
1703165139.3157606,-0.18284033238887787,0.38852837681770325,-0.8179115653038025,-0.034355984901744116,-0.0017086833561315077,-0.6416273665502725,-0.7662447841234429
1703165139.3658664,-0.18150514364242554,0.4061904847621918,-0.8190967440605164,-0.0345229932560937,-0.0009497007476087432,-0.6419131639162721,-0.7659991847228892
1703165139.418498,-0.1797851324081421,0.4269903004169464,-0.8203813433647156,-0.03481878411159465,5.392738965305627e-06,-0.6420958531801311,-0.765833250500909
1703165139.4708729,-0.17895729839801788,0.4457953870296478,-0.8214797973632812,-0.03503759030516165,0.0013678380961041684,-0.6422576730602045,-0.765686344190519
1703165139.516275,-0.17851294577121735,0.46467652916908264,-0.8225154876708984,-0.03517943897015626,0.002867416302270225,-0.6422734547677821,-0.7656624545438755
1703165139.5665789,-0.17865420877933502,0.48304176330566406,-0.8234740495681763,-0.03540617473142742,0.004395309149395561,-0.6421476684947619,-0.7657502568691115
1703165139.6154003,-0.17927715182304382,0.5010757446289062,-0.8243382573127747,-0.03523438197258229,0.006286757291475166,-0.641902241836528,-0.7659507340129701
1703165139.6667125,-0.17984086275100708,0.521336019039154,-0.8251924514770508,-0.03514099723487065,0.007746809876977154,-0.6416595112092364,-0.7661450051555467
1703165139.7138832,-0.18105722963809967,0.5400243997573853,-0.825885534286499,-0.03479173128843052,0.009223454439657407,-0.6414931647957441,-0.7662838787567525
1703165139.7650912,-0.18282608687877655,0.5570012927055359,-0.8263119459152222,-0.03446063721183486,0.010754070468985032,-0.6412118316575927,-0.7665143191054016
1703165139.8161333,-0.18448564410209656,0.5762147903442383,-0.826596200466156,-0.034240812389505236,0.012175211788564394,-0.6410214549734442,-0.7666621323950589
1703165139.8677144,-0.18673406541347504,0.5938714742660522,-0.8266087174415588,-0.03417192686774985,0.013677493741003601,-0.640821514000193,-0.766807011427002
1703165139.9138,-0.1892634779214859,0.6112788915634155,-0.8264044523239136,-0.034215525408256425,0.015473790333902846,-0.6406334818175318,-0.7669280289623567
1703165139.9664402,-0.1919407993555069,0.6286550164222717,-0.8260725140571594,-0.0345672915103274,0.017024092073479682,-0.6406080010829561,-0.7669006921337422
1703165140.014787,-0.19446580111980438,0.6482890248298645,-0.8256014585494995,-0.034923924512156194,0.018693801130464264,-0.6407716483677118,-0.7667089121329485
1703165140.0659165,-0.19722804427146912,0.6660688519477844,-0.825078010559082,-0.0354260359202848,0.020226558103127974,-0.6410860478910857,-0.766384082249667
1703165140.119041,-0.19952963292598724,0.6874606013298035,-0.824347198009491,-0.03620753799725074,0.021899937606205393,-0.641361489349195,-0.7660710455987777
1703165140.1635456,-0.2013176679611206,0.7022853493690491,-0.8237608075141907,-0.037073727524393155,0.02335335781777292,-0.6412419882190747,-0.7660867261289223
1703165140.2155643,-0.204436793923378,0.7229229807853699,-0.8228517770767212,-0.03817839795167702,0.024871135235522854,-0.6406477930515728,-0.7664817296061849
1703165140.2662876,-0.20677563548088074,0.7399303913116455,-0.8219918012619019,-0.03936806525588556,0.026338181848211874,-0.6395286432792411,-0.7673066988110765
1703165140.318778,-0.20874547958374023,0.7590210437774658,-0.8209193348884583,-0.04054722390552141,0.027669901432916092,-0.6380535046955714,-0.768425679121896
1703165140.3684027,-0.21060094237327576,0.7769210338592529,-0.819820761680603,-0.04181870684114221,0.028759704881912873,-0.6360872604442913,-0.769946148918037
1703165140.4157472,-0.21223421394824982,0.7945525646209717,-0.8186535835266113,-0.04302248199082196,0.029584718014188938,-0.6337850188973619,-0.7717450099123678
1703165140.4712596,-0.21356575191020966,0.8118684887886047,-0.8174565434455872,-0.04399316368825448,0.030128232504204457,-0.6309301508755647,-0.7740051911137341
1703165140.515814,-0.21444745361804962,0.8293970823287964,-0.8161765933036804,-0.044891679022466394,0.03040703970939744,-0.6267229878666758,-0.7773534881700356
