timestamp,filename,frame_id
1703165137.8271375,frame_000000.png,0
1703165137.8770056,frame_000001.png,1
1703165137.9270544,frame_000002.png,2
1703165137.9765215,frame_000003.png,3
1703165138.0274138,frame_000004.png,4
1703165138.0775366,frame_000005.png,5
1703165138.127242,frame_000006.png,6
1703165138.1778724,frame_000007.png,7
1703165138.2271092,frame_000008.png,8
1703165138.27858,frame_000009.png,9
1703165138.3271446,frame_000010.png,10
1703165138.3781297,frame_000011.png,11
1703165138.427217,frame_000012.png,12
1703165138.477703,frame_000013.png,13
1703165138.5268703,frame_000014.png,14
1703165138.5770435,frame_000015.png,15
1703165138.6267486,frame_000016.png,16
1703165138.6780386,frame_000017.png,17
1703165138.727769,frame_000018.png,18
1703165138.7768393,frame_000019.png,19
1703165138.8274791,frame_000020.png,20
1703165138.8765788,frame_000021.png,21
1703165138.9271193,frame_000022.png,22
1703165138.9778993,frame_000023.png,23
1703165139.0275548,frame_000024.png,24
1703165139.0772645,frame_000025.png,25
1703165139.1267762,frame_000026.png,26
1703165139.177264,frame_000027.png,27
1703165139.2266355,frame_000028.png,28
1703165139.2770119,frame_000029.png,29
1703165139.326991,frame_000030.png,30
1703165139.376455,frame_000031.png,31
1703165139.4265513,frame_000032.png,32
1703165139.4766073,frame_000033.png,33
1703165139.5273268,frame_000034.png,34
1703165139.57765,frame_000035.png,35
1703165139.62795,frame_000036.png,36
1703165139.6769185,frame_000037.png,37
1703165139.7266414,frame_000038.png,38
1703165139.776713,frame_000039.png,39
1703165139.8268375,frame_000040.png,40
1703165139.8773656,frame_000041.png,41
1703165139.9267294,frame_000042.png,42
1703165139.9772534,frame_000043.png,43
1703165140.0268958,frame_000044.png,44
1703165140.0773494,frame_000045.png,45
1703165140.126215,frame_000046.png,46
1703165140.177379,frame_000047.png,47
1703165140.2271075,frame_000048.png,48
1703165140.2764966,frame_000049.png,49
1703165140.3274014,frame_000050.png,50
1703165140.3766992,frame_000051.png,51
1703165140.426633,frame_000052.png,52
1703165140.4774323,frame_000053.png,53
1703165140.5277724,frame_000054.png,54
1703165140.57709,frame_000055.png,55
1703165140.6270854,frame_000056.png,56
1703165140.6774385,frame_000057.png,57
1703165140.726419,frame_000058.png,58
1703165140.7765343,frame_000059.png,59
1703165140.8267534,frame_000060.png,60
1703165140.8768945,frame_000061.png,61
1703165140.9273584,frame_000062.png,62
1703165140.9768248,frame_000063.png,63
1703165141.0270066,frame_000064.png,64
1703165141.0767684,frame_000065.png,65
1703165141.127694,frame_000066.png,66
1703165141.1767082,frame_000067.png,67
1703165141.2266672,frame_000068.png,68
1703165141.2768197,frame_000069.png,69
1703165141.3267605,frame_000070.png,70
1703165141.3770955,frame_000071.png,71
1703165141.4272916,frame_000072.png,72
1703165141.476659,frame_000073.png,73
1703165141.5269115,frame_000074.png,74
1703165141.5773778,frame_000075.png,75
1703165141.6265585,frame_000076.png,76
1703165141.6766317,frame_000077.png,77
1703165141.7266908,frame_000078.png,78
1703165141.776985,frame_000079.png,79
1703165141.8266428,frame_000080.png,80
1703165141.8770921,frame_000081.png,81
1703165141.927256,frame_000082.png,82
1703165141.9767222,frame_000083.png,83
1703165142.0271688,frame_000084.png,84
1703165142.0778453,frame_000085.png,85
1703165142.1268857,frame_000086.png,86
1703165142.1771934,frame_000087.png,87
1703165142.2272642,frame_000088.png,88
1703165142.2774687,frame_000089.png,89
1703165142.3276832,frame_000090.png,90
1703165142.3778067,frame_000091.png,91
1703165142.4269106,frame_000092.png,92
1703165142.4771545,frame_000093.png,93
1703165142.5273755,frame_000094.png,94
1703165142.577482,frame_000095.png,95
1703165142.6271055,frame_000096.png,96
1703165142.6774256,frame_000097.png,97
1703165142.727571,frame_000098.png,98
1703165142.7774472,frame_000099.png,99
1703165142.8265822,frame_000100.png,100
1703165142.8769398,frame_000101.png,101
1703165142.9277263,frame_000102.png,102
1703165142.9778795,frame_000103.png,103
1703165143.0271227,frame_000104.png,104
1703165143.0775323,frame_000105.png,105
1703165143.12722,frame_000106.png,106
1703165143.1773822,frame_000107.png,107
1703165143.2272456,frame_000108.png,108
1703165143.277126,frame_000109.png,109
1703165143.3267713,frame_000110.png,110
1703165143.3768938,frame_000111.png,111
1703165143.4273477,frame_000112.png,112
1703165143.4767933,frame_000113.png,113
1703165143.5269403,frame_000114.png,114
1703165143.5774539,frame_000115.png,115
1703165143.6269805,frame_000116.png,116
1703165143.6771247,frame_000117.png,117
1703165143.7273796,frame_000118.png,118
1703165143.776625,frame_000119.png,119
1703165143.8271701,frame_000120.png,120
1703165143.8766036,frame_000121.png,121
1703165143.9269254,frame_000122.png,122
1703165143.9773867,frame_000123.png,123
1703165144.0266273,frame_000124.png,124
1703165144.0769527,frame_000125.png,125
1703165144.1273324,frame_000126.png,126
1703165144.1773148,frame_000127.png,127
1703165144.228253,frame_000128.png,128
1703165144.2770195,frame_000129.png,129
1703165144.3276072,frame_000130.png,130
1703165144.376827,frame_000131.png,131
1703165144.4268634,frame_000132.png,132
1703165144.477121,frame_000133.png,133
1703165144.52624,frame_000134.png,134
1703165144.5765142,frame_000135.png,135
1703165144.626858,frame_000136.png,136
1703165144.6769931,frame_000137.png,137
1703165144.7270677,frame_000138.png,138
1703165144.7771826,frame_000139.png,139
1703165144.826386,frame_000140.png,140
1703165144.8775365,frame_000141.png,141
1703165144.9272442,frame_000142.png,142
1703165144.9763172,frame_000143.png,143
1703165145.0267217,frame_000144.png,144
1703165145.076675,frame_000145.png,145
1703165145.1269035,frame_000146.png,146
1703165145.1769903,frame_000147.png,147
1703165145.2271304,frame_000148.png,148
1703165145.2770941,frame_000149.png,149
1703165145.3264115,frame_000150.png,150
1703165145.377035,frame_000151.png,151
1703165145.4272273,frame_000152.png,152
1703165145.4776032,frame_000153.png,153
1703165145.5277507,frame_000154.png,154
1703165145.57668,frame_000155.png,155
1703165145.6268256,frame_000156.png,156
1703165145.6771884,frame_000157.png,157
1703165145.726632,frame_000158.png,158
1703165145.7769566,frame_000159.png,159
1703165145.8275888,frame_000160.png,160
1703165145.8776546,frame_000161.png,161
1703165145.9267058,frame_000162.png,162
1703165145.976871,frame_000163.png,163
1703165146.0271354,frame_000164.png,164
1703165146.0770643,frame_000165.png,165
1703165146.1272845,frame_000166.png,166
1703165146.1773586,frame_000167.png,167
1703165146.227695,frame_000168.png,168
1703165146.276786,frame_000169.png,169
1703165146.3270183,frame_000170.png,170
1703165146.3771846,frame_000171.png,171
1703165146.4275553,frame_000172.png,172
1703165146.4764915,frame_000173.png,173
1703165146.52709,frame_000174.png,174
1703165146.5764294,frame_000175.png,175
1703165146.6270242,frame_000176.png,176
1703165146.6762998,frame_000177.png,177
1703165146.72694,frame_000178.png,178
1703165146.7773223,frame_000179.png,179
1703165146.8264027,frame_000180.png,180
1703165146.877143,frame_000181.png,181
1703165146.9273858,frame_000182.png,182
1703165146.9763873,frame_000183.png,183
1703165147.0275192,frame_000184.png,184
1703165147.076572,frame_000185.png,185
1703165147.1272295,frame_000186.png,186
1703165147.1763391,frame_000187.png,187
1703165147.2263978,frame_000188.png,188
1703165147.2765937,frame_000189.png,189
1703165147.3269813,frame_000190.png,190
1703165147.3776357,frame_000191.png,191
1703165147.4268024,frame_000192.png,192
1703165147.4772024,frame_000193.png,193
1703165147.526142,frame_000194.png,194
1703165147.5764732,frame_000195.png,195
1703165147.6279094,frame_000196.png,196
1703165147.6770153,frame_000197.png,197
1703165147.727945,frame_000198.png,198
1703165147.7766707,frame_000199.png,199
1703165147.8272963,frame_000200.png,200
1703165147.8772979,frame_000201.png,201
1703165147.9272265,frame_000202.png,202
1703165147.976873,frame_000203.png,203
1703165148.0270572,frame_000204.png,204
1703165148.0770338,frame_000205.png,205
1703165148.1267116,frame_000206.png,206
1703165148.1775572,frame_000207.png,207
1703165148.2273176,frame_000208.png,208
1703165148.2774992,frame_000209.png,209
1703165148.3266566,frame_000210.png,210
1703165148.376962,frame_000211.png,211
1703165148.4275513,frame_000212.png,212
1703165148.4766045,frame_000213.png,213
1703165148.5270379,frame_000214.png,214
1703165148.5774572,frame_000215.png,215
1703165148.6277955,frame_000216.png,216
1703165148.676752,frame_000217.png,217
1703165148.7271295,frame_000218.png,218
1703165148.7773979,frame_000219.png,219
1703165148.8263078,frame_000220.png,220
1703165148.8772855,frame_000221.png,221
1703165148.9269717,frame_000222.png,222
1703165148.9769273,frame_000223.png,223
1703165149.026702,frame_000224.png,224
1703165149.0765572,frame_000225.png,225
1703165149.1270335,frame_000226.png,226
1703165149.1779947,frame_000227.png,227
1703165149.2266786,frame_000228.png,228
1703165149.2780945,frame_000229.png,229
1703165149.3272257,frame_000230.png,230
1703165149.3763273,frame_000231.png,231
1703165149.4268694,frame_000232.png,232
1703165149.477268,frame_000233.png,233
1703165149.527779,frame_000234.png,234
1703165149.5769382,frame_000235.png,235
1703165149.6271334,frame_000236.png,236
1703165149.677911,frame_000237.png,237
1703165149.7269886,frame_000238.png,238
1703165149.777232,frame_000239.png,239
1703165149.8273222,frame_000240.png,240
1703165149.8767326,frame_000241.png,241
1703165149.927195,frame_000242.png,242
1703165149.9764483,frame_000243.png,243
1703165150.0274277,frame_000244.png,244
1703165150.0771067,frame_000245.png,245
1703165150.1273751,frame_000246.png,246
1703165150.1766157,frame_000247.png,247
1703165150.226598,frame_000248.png,248
1703165150.2771506,frame_000249.png,249
1703165150.3264985,frame_000250.png,250
1703165150.3769226,frame_000251.png,251
1703165150.4271364,frame_000252.png,252
1703165150.4773202,frame_000253.png,253
1703165150.5263298,frame_000254.png,254
1703165150.5762823,frame_000255.png,255
1703165150.6271825,frame_000256.png,256
1703165150.6764963,frame_000257.png,257
1703165150.7273216,frame_000258.png,258
1703165150.776441,frame_000259.png,259
1703165150.8268824,frame_000260.png,260
1703165150.877039,frame_000261.png,261
1703165150.926469,frame_000262.png,262
1703165150.9770522,frame_000263.png,263
1703165151.0267093,frame_000264.png,264
1703165151.0772016,frame_000265.png,265
1703165151.1266732,frame_000266.png,266
1703165151.176913,frame_000267.png,267
1703165151.2262816,frame_000268.png,268
1703165151.2771714,frame_000269.png,269
1703165151.326951,frame_000270.png,270
1703165151.3775551,frame_000271.png,271
1703165151.4265566,frame_000272.png,272
1703165151.4768918,frame_000273.png,273
1703165151.5267947,frame_000274.png,274
1703165151.5766323,frame_000275.png,275
1703165151.6269708,frame_000276.png,276
1703165151.6775029,frame_000277.png,277
1703165151.7274108,frame_000278.png,278
1703165151.7775173,frame_000279.png,279
1703165151.8269181,frame_000280.png,280
1703165151.8773534,frame_000281.png,281
1703165151.9265294,frame_000282.png,282
1703165151.9767227,frame_000283.png,283
1703165152.0266645,frame_000284.png,284
1703165152.077016,frame_000285.png,285
1703165152.1266973,frame_000286.png,286
1703165152.1772327,frame_000287.png,287
1703165152.2264748,frame_000288.png,288
1703165152.2771294,frame_000289.png,289
1703165152.3271637,frame_000290.png,290
1703165152.377353,frame_000291.png,291
1703165152.4267385,frame_000292.png,292
1703165152.4773824,frame_000293.png,293
1703165152.5273433,frame_000294.png,294
1703165152.577043,frame_000295.png,295
1703165152.6268888,frame_000296.png,296
1703165152.676886,frame_000297.png,297
1703165152.7269044,frame_000298.png,298
1703165152.7763195,frame_000299.png,299
1703165152.8265164,frame_000300.png,300
1703165152.8769345,frame_000301.png,301
1703165152.9272964,frame_000302.png,302
1703165152.9777703,frame_000303.png,303
1703165153.026645,frame_000304.png,304
1703165153.0764058,frame_000305.png,305
1703165153.1267924,frame_000306.png,306
1703165153.1762884,frame_000307.png,307
1703165153.22703,frame_000308.png,308
1703165153.2765849,frame_000309.png,309
1703165153.327698,frame_000310.png,310
1703165153.3763535,frame_000311.png,311
1703165153.4267826,frame_000312.png,312
1703165153.4770741,frame_000313.png,313
1703165153.5271027,frame_000314.png,314
1703165153.5765028,frame_000315.png,315
1703165153.6264932,frame_000316.png,316
1703165153.6768482,frame_000317.png,317
1703165153.7265594,frame_000318.png,318
1703165153.7763412,frame_000319.png,319
1703165153.8272216,frame_000320.png,320
1703165153.877228,frame_000321.png,321
1703165153.9276261,frame_000322.png,322
1703165153.9761064,frame_000323.png,323
1703165154.0267496,frame_000324.png,324
1703165154.0773377,frame_000325.png,325
1703165154.12737,frame_000326.png,326
1703165154.1775224,frame_000327.png,327
1703165154.2273934,frame_000328.png,328
1703165154.2764533,frame_000329.png,329
1703165154.3267157,frame_000330.png,330
1703165154.3774319,frame_000331.png,331
1703165154.4275625,frame_000332.png,332
1703165154.477772,frame_000333.png,333
1703165154.5265996,frame_000334.png,334
1703165154.5764623,frame_000335.png,335
1703165154.6269062,frame_000336.png,336
1703165154.6764905,frame_000337.png,337
1703165154.727149,frame_000338.png,338
1703165154.7770078,frame_000339.png,339
1703165154.8272102,frame_000340.png,340
1703165154.8770084,frame_000341.png,341
1703165154.9263217,frame_000342.png,342
1703165154.976859,frame_000343.png,343
1703165155.0265083,frame_000344.png,344
1703165155.076896,frame_000345.png,345
1703165155.1265757,frame_000346.png,346
1703165155.1766684,frame_000347.png,347
1703165155.2277834,frame_000348.png,348
1703165155.2768188,frame_000349.png,349
1703165155.326596,frame_000350.png,350
1703165155.3775535,frame_000351.png,351
1703165155.4270687,frame_000352.png,352
1703165155.4768443,frame_000353.png,353
1703165155.5267339,frame_000354.png,354
1703165155.5770051,frame_000355.png,355
1703165155.6264741,frame_000356.png,356
1703165155.6763024,frame_000357.png,357
1703165155.7272103,frame_000358.png,358
1703165155.7770605,frame_000359.png,359
1703165155.827267,frame_000360.png,360
1703165155.8763852,frame_000361.png,361
1703165155.9268298,frame_000362.png,362
1703165155.977309,frame_000363.png,363
1703165156.027523,frame_000364.png,364
1703165156.0773294,frame_000365.png,365
1703165156.1265583,frame_000366.png,366
1703165156.1763346,frame_000367.png,367
1703165156.2267332,frame_000368.png,368
1703165156.2762656,frame_000369.png,369
1703165156.3269355,frame_000370.png,370
1703165156.3767917,frame_000371.png,371
1703165156.4263852,frame_000372.png,372
1703165156.4767203,frame_000373.png,373
1703165156.5268445,frame_000374.png,374
1703165156.5771446,frame_000375.png,375
1703165156.6279526,frame_000376.png,376
1703165156.6776073,frame_000377.png,377
1703165156.7274945,frame_000378.png,378
1703165156.7773185,frame_000379.png,379
1703165156.8269098,frame_000380.png,380
1703165156.8771622,frame_000381.png,381
1703165156.927882,frame_000382.png,382
1703165156.977159,frame_000383.png,383
1703165157.0268948,frame_000384.png,384
1703165157.0766098,frame_000385.png,385
1703165157.1263266,frame_000386.png,386
1703165157.176802,frame_000387.png,387
1703165157.2270658,frame_000388.png,388
1703165157.2778485,frame_000389.png,389
1703165157.3278286,frame_000390.png,390
1703165157.3778772,frame_000391.png,391
1703165157.4274175,frame_000392.png,392
1703165157.4762077,frame_000393.png,393
1703165157.526627,frame_000394.png,394
1703165157.5766551,frame_000395.png,395
1703165157.6271586,frame_000396.png,396
1703165157.6766274,frame_000397.png,397
1703165157.7264507,frame_000398.png,398
1703165157.7770278,frame_000399.png,399
1703165157.8268237,frame_000400.png,400
1703165157.8769038,frame_000401.png,401
1703165157.9266682,frame_000402.png,402
1703165157.9766889,frame_000403.png,403
1703165158.0267744,frame_000404.png,404
1703165158.077237,frame_000405.png,405
1703165158.1262856,frame_000406.png,406
1703165158.1776218,frame_000407.png,407
1703165158.2265124,frame_000408.png,408
1703165158.2764814,frame_000409.png,409
1703165158.3271413,frame_000410.png,410
1703165158.3772116,frame_000411.png,411
1703165158.4268823,frame_000412.png,412
1703165158.4775212,frame_000413.png,413
1703165158.5269096,frame_000414.png,414
1703165158.5769682,frame_000415.png,415
1703165158.6271532,frame_000416.png,416
1703165158.67629,frame_000417.png,417
1703165158.7268817,frame_000418.png,418
1703165158.7772357,frame_000419.png,419
1703165158.8265543,frame_000420.png,420
1703165158.8767674,frame_000421.png,421
1703165158.9272685,frame_000422.png,422
1703165158.976809,frame_000423.png,423
1703165159.026752,frame_000424.png,424
1703165159.0779202,frame_000425.png,425
1703165159.1267045,frame_000426.png,426
1703165159.1765497,frame_000427.png,427
1703165159.227294,frame_000428.png,428
1703165159.276572,frame_000429.png,429
1703165159.3272152,frame_000430.png,430
1703165159.3768945,frame_000431.png,431
1703165159.42672,frame_000432.png,432
1703165159.4763806,frame_000433.png,433
1703165159.5269961,frame_000434.png,434
1703165159.5762768,frame_000435.png,435
