timestamp,filename,frame_id
1703165192.6269898,frame_000000.png,0
1703165192.6766372,frame_000001.png,1
1703165192.726376,frame_000002.png,2
1703165192.7760732,frame_000003.png,3
1703165192.8260891,frame_000004.png,4
1703165192.8763945,frame_000005.png,5
1703165192.9267638,frame_000006.png,6
1703165192.9759533,frame_000007.png,7
1703165193.025807,frame_000008.png,8
1703165193.0762403,frame_000009.png,9
1703165193.1270447,frame_000010.png,10
1703165193.1762395,frame_000011.png,11
1703165193.2258751,frame_000012.png,12
1703165193.2759082,frame_000013.png,13
1703165193.3266392,frame_000014.png,14
1703165193.3757136,frame_000015.png,15
1703165193.4271123,frame_000016.png,16
1703165193.4767053,frame_000017.png,17
1703165193.5274189,frame_000018.png,18
1703165193.5773332,frame_000019.png,19
1703165193.6267934,frame_000020.png,20
1703165193.6766133,frame_000021.png,21
1703165193.7265196,frame_000022.png,22
1703165193.776499,frame_000023.png,23
1703165193.8260958,frame_000024.png,24
1703165193.8761067,frame_000025.png,25
1703165193.926335,frame_000026.png,26
1703165193.9759102,frame_000027.png,27
1703165194.0270953,frame_000028.png,28
1703165194.0761116,frame_000029.png,29
1703165194.12603,frame_000030.png,30
1703165194.176003,frame_000031.png,31
1703165194.2266798,frame_000032.png,32
1703165194.2768538,frame_000033.png,33
1703165194.3271368,frame_000034.png,34
1703165194.3765137,frame_000035.png,35
1703165194.4264247,frame_000036.png,36
1703165194.476377,frame_000037.png,37
1703165194.5270362,frame_000038.png,38
1703165194.5763185,frame_000039.png,39
1703165194.6265967,frame_000040.png,40
1703165194.6764755,frame_000041.png,41
1703165194.7262385,frame_000042.png,42
1703165194.7757523,frame_000043.png,43
1703165194.825829,frame_000044.png,44
1703165194.8762474,frame_000045.png,45
1703165194.9259462,frame_000046.png,46
1703165194.9771402,frame_000047.png,47
1703165195.0268087,frame_000048.png,48
1703165195.076886,frame_000049.png,49
1703165195.1261313,frame_000050.png,50
1703165195.1762958,frame_000051.png,51
1703165195.2260544,frame_000052.png,52
1703165195.2765055,frame_000053.png,53
1703165195.3262818,frame_000054.png,54
1703165195.37606,frame_000055.png,55
1703165195.4267387,frame_000056.png,56
1703165195.4767082,frame_000057.png,57
1703165195.5254726,frame_000058.png,58
1703165195.576855,frame_000059.png,59
1703165195.6261616,frame_000060.png,60
1703165195.6763234,frame_000061.png,61
1703165195.725973,frame_000062.png,62
1703165195.775978,frame_000063.png,63
1703165195.826082,frame_000064.png,64
1703165195.8770528,frame_000065.png,65
1703165195.9261556,frame_000066.png,66
1703165195.976381,frame_000067.png,67
1703165196.0263758,frame_000068.png,68
1703165196.0762117,frame_000069.png,69
1703165196.1267967,frame_000070.png,70
1703165196.176525,frame_000071.png,71
1703165196.2265007,frame_000072.png,72
1703165196.2766366,frame_000073.png,73
1703165196.3272207,frame_000074.png,74
1703165196.375912,frame_000075.png,75
1703165196.426762,frame_000076.png,76
1703165196.476126,frame_000077.png,77
1703165196.527015,frame_000078.png,78
1703165196.5758874,frame_000079.png,79
1703165196.6258488,frame_000080.png,80
1703165196.6763492,frame_000081.png,81
1703165196.7267115,frame_000082.png,82
1703165196.7758524,frame_000083.png,83
1703165196.8261037,frame_000084.png,84
1703165196.8763244,frame_000085.png,85
1703165196.9269204,frame_000086.png,86
1703165196.9763694,frame_000087.png,87
1703165197.026802,frame_000088.png,88
1703165197.075796,frame_000089.png,89
1703165197.1262465,frame_000090.png,90
1703165197.1771493,frame_000091.png,91
1703165197.2271738,frame_000092.png,92
1703165197.2764432,frame_000093.png,93
1703165197.3264768,frame_000094.png,94
1703165197.3758872,frame_000095.png,95
1703165197.4265351,frame_000096.png,96
1703165197.4771564,frame_000097.png,97
1703165197.5269723,frame_000098.png,98
1703165197.5761986,frame_000099.png,99
1703165197.6267993,frame_000100.png,100
1703165197.676436,frame_000101.png,101
1703165197.7270894,frame_000102.png,102
1703165197.7769167,frame_000103.png,103
1703165197.8269713,frame_000104.png,104
1703165197.876504,frame_000105.png,105
1703165197.9264627,frame_000106.png,106
1703165197.9762495,frame_000107.png,107
1703165198.0268548,frame_000108.png,108
1703165198.0763383,frame_000109.png,109
1703165198.1264834,frame_000110.png,110
1703165198.176876,frame_000111.png,111
1703165198.2256944,frame_000112.png,112
1703165198.2762349,frame_000113.png,113
1703165198.3265123,frame_000114.png,114
1703165198.3763494,frame_000115.png,115
1703165198.4266322,frame_000116.png,116
1703165198.476762,frame_000117.png,117
1703165198.5261087,frame_000118.png,118
1703165198.5766885,frame_000119.png,119
1703165198.6270926,frame_000120.png,120
1703165198.677122,frame_000121.png,121
1703165198.725964,frame_000122.png,122
1703165198.7760935,frame_000123.png,123
1703165198.8258686,frame_000124.png,124
1703165198.8767679,frame_000125.png,125
1703165198.9265156,frame_000126.png,126
1703165198.976769,frame_000127.png,127
1703165199.0268607,frame_000128.png,128
1703165199.0758913,frame_000129.png,129
1703165199.1263084,frame_000130.png,130
1703165199.1763604,frame_000131.png,131
1703165199.226349,frame_000132.png,132
1703165199.2764797,frame_000133.png,133
1703165199.325934,frame_000134.png,134
1703165199.3757176,frame_000135.png,135
1703165199.4266155,frame_000136.png,136
1703165199.4764977,frame_000137.png,137
