timestamp,x,y,z,qx,qy,qz,qw
1703165083.0179129,0.42482716107121793,0.8182971474522469,-0.8929541335732863,0.06881201592339246,0.031829328066857794,0.9971192666231364,0.002229006126770507
1703165083.0379128,0.4252642813553033,0.8186732319083213,-0.8943595789626526,0.07069253089790715,0.029938468852725515,0.9970441015754157,0.0030518308731671694
1703165083.0579128,0.42574010819415387,0.8175335841687107,-0.8959879705204756,0.07249255979778377,0.02763390495364813,0.9969808433502834,0.0032239825586814555
1703165083.077913,0.4263050921221279,0.8165673508131877,-0.8974922025278764,0.07426639971976517,0.025628878106937057,0.9969046169336214,0.0029744270165228738
1703165083.097913,0.42600166058817207,0.8156406940505794,-0.89866645022511,0.07547419008611683,0.02387848097794512,0.9968589355938968,0.0023931785635689633
1703165083.117913,0.4245268646175538,0.8144485910169861,-0.8995309409192873,0.0759212539360641,0.02215704346766946,0.996866152446284,0.0017037407352836185
1703165083.137913,0.4236272630048113,0.813796629533379,-0.9002432399458214,0.07641278822347224,0.020904882403343678,0.9968566991862645,0.0008904914856199734
1703165083.157913,0.42258115670223545,0.813596586466385,-0.9005690970978953,0.07656052620358482,0.01989511069325187,0.9968663545371934,0.0003762840192070866
1703165083.177913,0.4213434787758635,0.8142570761203376,-0.9006103754135493,0.07631925305594865,0.019074069414198477,0.9969006637950463,0.0007861386413857509
1703165083.197913,0.41988176316914216,0.8149734632836797,-0.9005261956140603,0.075790450573657,0.01826384876793612,0.9969550938550915,0.0016674130898856956
1703165083.217913,0.4188110357473754,0.8155588361502372,-0.900451693076256,0.07527646697479387,0.017375310519321008,0.9970070484681508,0.002915031557061512
1703165083.237913,0.41755072532992976,0.8172906879250246,-0.9001151079872757,0.07459040726250943,0.01699774308089711,0.9970598230840519,0.004365439974387165
1703165083.2579129,0.4168488890372795,0.8195164357270031,-0.8998195445256608,0.07413125609163083,0.016936618777714414,0.9970883633093262,0.005701190032490634
1703165083.2779129,0.4157749722889396,0.820965406995101,-0.8996566055913479,0.07351415486140365,0.016624378294550667,0.997131510913078,0.006931740440715483
1703165083.2979128,0.41459718214804203,0.8216923850911809,-0.8997165195188124,0.07300950612962155,0.016182768037103158,0.9971713398073935,0.007553085468577001
1703165083.317913,0.41412236903248717,0.8221647123580137,-0.9000250928336242,0.07297982864351847,0.01580800301232097,0.9971796340325487,0.007538509311467046
1703165083.337913,0.4136403649109707,0.8230172605085949,-0.9004282597624581,0.07309323133420473,0.015797748788180684,0.9971768369801542,0.006794590245674784
1703165083.357913,0.41303241505586474,0.8226441032432467,-0.9011187074692375,0.07328532566979329,0.015258395402455908,0.997177586100455,0.005770978260762802
1703165083.377913,0.4120364425393642,0.8210739314587888,-0.9020636560439189,0.07335858910628505,0.014104536262917437,0.9971939741961031,0.004874144861051522
1703165083.397913,0.4119292507251872,0.8202872118774354,-0.9032147926553493,0.07386445190207633,0.013099201456535401,0.9971733072394682,0.004224807156524602
1703165083.417913,0.4123127244502404,0.8215142535410878,-0.9042170672352611,0.0745750237683745,0.012796487668452351,0.9971259100726017,0.0038386449673218632
1703165083.437913,0.4122223217774917,0.8204892272254192,-0.9054338713243228,0.07494095081113453,0.011247468571116463,0.9971158563647737,0.004161409401923082
1703165083.457913,0.4131036200435681,0.8198948801214743,-0.9067505298071873,0.07556837428762388,0.009601216952547925,0.997080438745815,0.005275993841025986
1703165083.477913,0.4136977543762334,0.8206665030631494,-0.9078324397889384,0.07594674976819933,0.008535264109178662,0.9970540262065799,0.006519914990513403
1703165083.497913,0.4139075043442041,0.8205753934093628,-0.908817913975434,0.07594104768772661,0.007136095275107509,0.9970553560207595,0.007915203764506969
1703165083.5179129,0.4138425182565859,0.8211910577297807,-0.9094784199364166,0.07568340683798835,0.00620614273642331,0.9970707013659145,0.00913904805852718
1703165083.5379128,0.41326064356598663,0.8214996261227405,-0.9099721053795435,0.07506888319275253,0.005415854126410297,0.9971126929279663,0.010080124117057528
1703165083.5579128,0.41246609145881985,0.8217101103380532,-0.9103192323928858,0.07424884898299271,0.004993828061685641,0.9971733119047973,0.010370927191483508
1703165083.577913,0.41119588846177746,0.8214668112813448,-0.9104749084868267,0.07309156059410175,0.0047828233358288025,0.9972642640358524,0.009936601425475802
1703165083.597913,0.4097946397161544,0.821337060139991,-0.910507064164837,0.07174966606712695,0.004827961003612971,0.9973660921093879,0.009463325116136252
1703165083.617913,0.40787244811094886,0.8217761124790761,-0.9102868315048382,0.07018160772360163,0.005470413268740373,0.9974836105977553,0.008429893526485594
1703165083.637913,0.4063785812910575,0.8218194316740266,-0.9101086232829293,0.06868199050528796,0.005953798389459262,0.9975906001635652,0.00776729877559635
1703165083.657913,0.4049194311318619,0.8226417266305328,-0.9098586918686519,0.06718620933742706,0.006776592656444841,0.9976908334922241,0.007286414236745607
1703165083.677913,0.40385388120183036,0.823935347988247,-0.909593739626413,0.06581758446551807,0.007744587669180973,0.997775777673463,0.007180837352077319
1703165083.697913,0.4028208678970967,0.8250187532640016,-0.9093558466815963,0.06445354814732306,0.008462373953201357,0.9978559381566288,0.0075930918507041666
1703165083.717913,0.40256654554963417,0.8254191758044452,-0.9094603594988435,0.0634973390956876,0.008709976857278166,0.997908679002154,0.008395987320783019
1703165083.737913,0.4025719905827448,0.8263194260797129,-0.9096001651299124,0.0627073257999175,0.009041510892448666,0.997945577159524,0.00952194305542809
1703165083.7579129,0.4021018284196195,0.8276286183712701,-0.909731654766917,0.06191307173990153,0.009553243174912827,0.9979818657107075,0.010377996200998349
1703165083.7779129,0.40210517855225625,0.8285292952309549,-0.9100497082323504,0.061449596582892445,0.009951922294528341,0.9980010916302151,0.01089621160513979
1703165083.7979128,0.402368680520713,0.8282132832074088,-0.9107020339177218,0.06122258873034503,0.009842895223189162,0.9980141022333207,0.011079882048138584
1703165083.817913,0.40252121512762823,0.8274251836631239,-0.9115498089127905,0.061081819528474225,0.00966544017685998,0.9980291651128889,0.010647824817762016
1703165083.837913,0.40255649666642973,0.8271189029504156,-0.9122794723617239,0.060963348023633124,0.009760260464275214,0.9980439842039288,0.00981901765799115
1703165083.857913,0.4021755604590238,0.8263595156814539,-0.912940668832985,0.06065735800607169,0.009693248277744579,0.9980732538550712,0.00874675921131812
1703165083.877913,0.40121243068343104,0.8252370892824061,-0.9135666990153547,0.0600496236113389,0.00941378648830963,0.9981209066026601,0.00775107287890025
1703165083.897913,0.4011305074156174,0.8243915426888795,-0.914219221334068,0.05970012181204376,0.0091944736421799,0.9981494090711909,0.007008158167712071
