timestamp,x,y,z,qx,qy,qz,qw,bag_id
1703165309.3573108,-1.024966835975647,-7.565952301025391,-0.9457191824913024,-0.0191838739517744,-0.0415869079887863,-0.4048712333753831,-0.9132260357924704,4
1703165309.3990035,-1.020962119102478,-7.550711631774902,-0.9436569809913636,-0.0203474694055419,-0.0413692119829475,-0.4093478768692885,-0.9112128645334778,4
1703165309.4501488,-1.0170583724975586,-7.535000324249268,-0.941520094871521,-0.0214047839409487,-0.0410982344075986,-0.4135169815798254,-0.909316488522082,4
1703165309.5019598,-1.0128551721572876,-7.516121864318848,-0.9390270709991456,-0.0224937297727902,-0.0408829740240799,-0.4180616727877572,-0.9072194069252252,4
1703165309.5514653,-1.0094592571258545,-7.501686573028564,-0.9370118975639344,-0.0233277804393735,-0.0406825216707546,-0.422251599543138,-0.9052647865533832,4
1703165309.606342,-1.005460262298584,-7.481876850128174,-0.9344101548194884,-0.0244262256089854,-0.0405185689005694,-0.4265056452713279,-0.9032466659935352,4
1703165309.6497233,-1.0024642944335938,-7.468289375305176,-0.9324254989624025,-0.0254440732471266,-0.0404460104261872,-0.4308078316987415,-0.9011777469091368,4
1703165309.7023911,-0.9991101026535034,-7.450622081756592,-0.9299769401550292,-0.0263807175101611,-0.0404043968610091,-0.435255284106573,-0.8990130033071009,4
1703165309.7500148,-0.996118664741516,-7.434742927551269,-0.927660346031189,-0.0271688603426732,-0.0403251053964456,-0.4392848431656946,-0.8970309724125118,4
1703165309.799117,-0.99323308467865,-7.417914390563965,-0.9252088069915771,-0.02797474369716,-0.0402376844774721,-0.4436799453771651,-0.8948443711244348,4
1703165309.8544264,-0.990236222743988,-7.397493362426758,-0.9223206639289856,-0.0287554613500811,-0.0400878431344761,-0.447697143735032,-0.8928232500147292,4
1703165309.8999772,-0.9878288507461548,-7.38265323638916,-0.9200702905654908,-0.0295424572574228,-0.0399811074143189,-0.451872764727181,-0.8906962213723215,4
1703165309.952114,-0.98526269197464,-7.36616325378418,-0.9176241159439088,-0.0304516614464088,-0.0399712375904338,-0.4558828592492069,-0.8886201748347886,4
1703165309.999571,-0.982625126838684,-7.348503112792969,-0.9150644540786744,-0.031406422206382,-0.0399610225585962,-0.4600307691615148,-0.886447090775829,4
1703165310.0498574,-0.9799341559410096,-7.329672336578369,-0.9123772382736206,-0.0322196751449544,-0.0398059634711704,-0.4640837159611184,-0.8843097208475126,4
1703165310.1019611,-0.977376401424408,-7.311691284179687,-0.9097426533699036,-0.0330446202637142,-0.0395984405927873,-0.4680072688387159,-0.8822183476262394,4
1703165310.152698,-0.975045919418335,-7.295029640197754,-0.9072808623313904,-0.0339295644109371,-0.0393721676015946,-0.4720769376927659,-0.880023853072095,4
1703165310.1996005,-0.9726314544677734,-7.276755332946777,-0.9046290516853333,-0.034795253498294,-0.0390785150160251,-0.4761421367237569,-0.8778102446624025,4
1703165310.252355,-0.9702873826026917,-7.258314609527588,-0.901935338973999,-0.0356089649048654,-0.0390042355638336,-0.4800977688427799,-0.8756236654971529,4
1703165310.3001366,-0.9681340456008912,-7.241211891174316,-0.8993640542030334,-0.0361446565846818,-0.0388950550457075,-0.4840572732704322,-0.8734238917543765,4
1703165310.348461,-0.965712070465088,-7.220994472503662,-0.8963791131973267,-0.0366103677846867,-0.0389250372697666,-0.4881357557169805,-0.8711303039355417,4
1703165310.4019496,-0.963402509689331,-7.201198577880859,-0.8934391140937805,-0.0369468276896267,-0.0388609173965967,-0.4919464899347093,-0.8689726187076823,4
1703165310.4499805,-0.9613526463508606,-7.183359146118164,-0.8907133340835571,-0.0373257015245246,-0.038691741409454,-0.4957332067065453,-0.8668092805922487,4
1703165310.4999418,-0.9592522978782654,-7.164218425750732,-0.8879108428955078,-0.0375179053274816,-0.0384834564516698,-0.4997482665312953,-0.8645016486151637,4
1703165310.549996,-0.9572542309761048,-7.146247863769531,-0.8854178786277771,-0.037884691164624,-0.0382819585251915,-0.5039337334526384,-0.8620615025132036,4
1703165310.606291,-0.9548298120498656,-7.120972633361816,-0.8822884559631348,-0.0379848792812399,-0.037972097791174,-0.5085497226721197,-0.8593558333457899,4
1703165310.650271,-0.953157126903534,-7.104258060455322,-0.8802695274353027,-0.0383002354184085,-0.0376257521985476,-0.5139208978533724,-0.8561557717424859,4
1703165310.702111,-0.9512405395507812,-7.082321166992188,-0.8777790069580078,-0.0386626310009865,-0.0370779932502248,-0.5204667440542943,-0.8521999716698773,4
1703165310.7496178,-0.9491029977798462,-7.0613112449646,-0.8755794167518616,-0.0387504723412244,-0.0364499611202383,-0.5283242496261984,-0.8473743496734955,4
1703165310.8049026,-0.946606993675232,-7.04025936126709,-0.873413622379303,-0.0393053647778065,-0.0361783768240847,-0.5363900044369205,-0.8422778499344611,4
1703165310.8523853,-0.9440040588378906,-7.0191755294799805,-0.8713228106498718,-0.039480254734323,-0.0356688029025479,-0.5447888447461333,-0.8368836004043726,4
1703165310.8999205,-0.941226065158844,-6.998079299926758,-0.8693011999130249,-0.0393422928520909,-0.0351578534224845,-0.5531722077322523,-0.831394381703707,4
1703165310.9500911,-0.9385865330696106,-6.979769706726074,-0.8676187992095947,-0.0395077838975498,-0.034995359190199,-0.5616308351271129,-0.8257028914089349,4
1703165311.0001073,-0.9354276061058044,-6.956978797912598,-0.8656637072563171,-0.0396365906593115,-0.0350156031355458,-0.5703998521737786,-0.8196626482023515,4
1703165311.0503118,-0.9324305057525636,-6.93576717376709,-0.8639224171638489,-0.0398122497773292,-0.0352205331300936,-0.5787220017777787,-0.8137907246166056,4
1703165311.09995,-0.9297052025794984,-6.91584587097168,-0.8623538017272949,-0.0398696113527383,-0.0355266545245394,-0.5872814268741248,-0.8076192150745101,4
